image_id,image_path,label,xmin,ymin,xmax,ymax,age,gender,confidence,source
1357,images/img_01357.jpg,keyboard,142,38,172,66,,,0.87,synthetic_dataset
1500,images/img_01500.jpg,phone,304,196,405,300,,,0.98,synthetic_dataset
202,images/img_00202.jpg,face,85,229,282,333,35,male,0.95,synthetic_dataset
526,images/img_00526.jpg,phone,212,39,256,102,,,0.92,synthetic_dataset
1818,images/img_01818.jpg,phone,6,329,29,422,,,0.9,synthetic_dataset
1788,images/img_01788.jpg,person,104,289,170,443,,,0.98,synthetic_dataset
326,images/img_00326.jpg,person,333,297,456,449,,,0.98,synthetic_dataset
1864,images/img_01864.jpg,bottle,165,182,216,213,,,0.96,synthetic_dataset
683,images/img_00683.jpg,phone,309,187,350,293,,,0.93,synthetic_dataset
45,images/img_00045.jpg,person,398,188,574,337,,,0.87,synthetic_dataset
569,images/img_00569.jpg,phone,202,170,289,281,,,0.96,synthetic_dataset
111,images/img_00111.jpg,mouse,399,125,502,272,,,0.85,synthetic_dataset
302,images/img_00302.jpg,bottle,92,352,256,532,,,0.93,synthetic_dataset
78,images/img_00078.jpg,laptop,347,331,541,385,,,0.85,synthetic_dataset
1979,images/img_01979.jpg,hand,111,140,199,293,,,1.0,synthetic_dataset
352,images/img_00352.jpg,cup,263,89,315,117,,,0.93,synthetic_dataset
1511,images/img_01511.jpg,mouse,263,277,375,461,,,0.87,synthetic_dataset
1961,images/img_01961.jpg,laptop,204,40,324,78,,,0.99,synthetic_dataset
1062,images/img_01062.jpg,laptop,140,30,211,141,,,0.88,synthetic_dataset
1929,images/img_01929.jpg,laptop,167,118,318,225,,,0.95,synthetic_dataset
1606,images/img_01606.jpg,phone,34,152,79,181,,,0.97,synthetic_dataset
630,images/img_00630.jpg,face,257,110,282,249,37,female,0.98,synthetic_dataset
606,images/img_00606.jpg,keyboard,207,360,341,447,,,0.89,synthetic_dataset
167,images/img_00167.jpg,phone,316,199,408,323,,,0.9,synthetic_dataset
12,images/img_00012.jpg,mouse,314,261,350,338,,,0.99,synthetic_dataset
885,images/img_00885.jpg,hand,125,332,261,419,,,0.91,synthetic_dataset
266,images/img_00266.jpg,laptop,379,41,426,204,,,0.94,synthetic_dataset
652,images/img_00652.jpg,book,25,371,125,440,,,0.95,synthetic_dataset
811,images/img_00811.jpg,face,23,288,187,488,67,male,0.87,synthetic_dataset
932,images/img_00932.jpg,phone,335,55,498,99,,,0.85,synthetic_dataset
276,images/img_00276.jpg,keyboard,15,176,165,338,,,0.96,synthetic_dataset
563,images/img_00563.jpg,bottle,302,148,365,281,,,0.91,synthetic_dataset
357,images/img_00357.jpg,laptop,233,0,341,61,,,0.94,synthetic_dataset
1329,images/img_01329.jpg,person,169,242,276,265,,,0.97,synthetic_dataset
885,images/img_00885.jpg,bottle,289,328,388,366,,,0.98,synthetic_dataset
1420,images/img_01420.jpg,cup,132,174,167,202,,,0.91,synthetic_dataset
643,images/img_00643.jpg,cup,282,252,407,446,,,0.97,synthetic_dataset
1845,images/img_01845.jpg,book,383,7,423,70,,,0.89,synthetic_dataset
1918,images/img_01918.jpg,hand,270,213,302,336,,,0.88,synthetic_dataset
1941,images/img_01941.jpg,face,214,86,350,180,17,male,1.0,synthetic_dataset
819,images/img_00819.jpg,bottle,381,335,403,505,,,0.87,synthetic_dataset
1323,images/img_01323.jpg,bottle,157,109,291,142,,,0.98,synthetic_dataset
108,images/img_00108.jpg,cup,324,263,498,353,,,0.86,synthetic_dataset
1812,images/img_01812.jpg,laptop,243,229,314,389,,,0.9,synthetic_dataset
833,images/img_00833.jpg,cup,144,218,271,388,,,0.89,synthetic_dataset
277,images/img_00277.jpg,face,226,110,367,175,69,male,0.95,synthetic_dataset
366,images/img_00366.jpg,keyboard,237,164,405,278,,,0.98,synthetic_dataset
524,images/img_00524.jpg,hand,104,366,167,480,,,0.89,synthetic_dataset
1902,images/img_01902.jpg,mouse,161,101,207,220,,,0.94,synthetic_dataset
1608,images/img_01608.jpg,hand,211,153,348,271,,,0.9,synthetic_dataset
127,images/img_00127.jpg,keyboard,349,88,400,224,,,0.99,synthetic_dataset
1752,images/img_01752.jpg,person,392,78,589,266,,,0.86,synthetic_dataset
1751,images/img_01751.jpg,face,1,399,115,508,65,female,0.87,synthetic_dataset
743,images/img_00743.jpg,hand,359,221,496,375,,,0.95,synthetic_dataset
748,images/img_00748.jpg,face,49,314,169,456,70,male,0.95,synthetic_dataset
187,images/img_00187.jpg,book,358,361,430,400,,,0.86,synthetic_dataset
1575,images/img_01575.jpg,hand,306,320,327,515,,,0.95,synthetic_dataset
674,images/img_00674.jpg,keyboard,155,370,283,428,,,0.97,synthetic_dataset
325,images/img_00325.jpg,keyboard,62,326,113,498,,,0.98,synthetic_dataset
1608,images/img_01608.jpg,hand,62,21,134,123,,,0.99,synthetic_dataset
210,images/img_00210.jpg,person,52,104,199,192,,,0.92,synthetic_dataset
261,images/img_00261.jpg,person,356,212,406,293,,,0.88,synthetic_dataset
873,images/img_00873.jpg,phone,267,267,311,292,,,0.9,synthetic_dataset
1582,images/img_01582.jpg,face,144,378,210,560,50,female,0.89,synthetic_dataset
1707,images/img_01707.jpg,hand,117,18,262,196,,,0.96,synthetic_dataset
973,images/img_00973.jpg,keyboard,142,100,206,258,,,0.97,synthetic_dataset
302,images/img_00302.jpg,keyboard,376,25,511,79,,,0.86,synthetic_dataset
465,images/img_00465.jpg,mouse,9,108,148,166,,,0.85,synthetic_dataset
702,images/img_00702.jpg,mouse,333,391,413,482,,,0.85,synthetic_dataset
1619,images/img_01619.jpg,laptop,67,26,132,226,,,0.99,synthetic_dataset
686,images/img_00686.jpg,bottle,214,177,316,257,,,0.93,synthetic_dataset
652,images/img_00652.jpg,keyboard,213,334,405,454,,,0.85,synthetic_dataset
1864,images/img_01864.jpg,book,263,34,317,63,,,0.91,synthetic_dataset
361,images/img_00361.jpg,laptop,363,250,532,307,,,0.96,synthetic_dataset
1343,images/img_01343.jpg,mouse,77,306,266,413,,,0.89,synthetic_dataset
871,images/img_00871.jpg,keyboard,262,313,426,476,,,0.94,synthetic_dataset
1404,images/img_01404.jpg,bottle,355,61,507,234,,,0.91,synthetic_dataset
896,images/img_00896.jpg,mouse,231,70,396,241,,,0.9,synthetic_dataset
819,images/img_00819.jpg,laptop,224,370,280,445,,,0.97,synthetic_dataset
1085,images/img_01085.jpg,book,36,380,217,541,,,0.97,synthetic_dataset
999,images/img_00999.jpg,cup,55,278,200,323,,,0.91,synthetic_dataset
949,images/img_00949.jpg,laptop,62,320,215,515,,,0.91,synthetic_dataset
1963,images/img_01963.jpg,book,237,288,289,429,,,1.0,synthetic_dataset
1658,images/img_01658.jpg,mouse,67,346,167,366,,,0.95,synthetic_dataset
1205,images/img_01205.jpg,laptop,113,348,182,453,,,0.99,synthetic_dataset
1048,images/img_01048.jpg,mouse,91,108,127,214,,,0.95,synthetic_dataset
1595,images/img_01595.jpg,keyboard,33,223,199,384,,,0.94,synthetic_dataset
693,images/img_00693.jpg,book,296,303,373,438,,,0.98,synthetic_dataset
1584,images/img_01584.jpg,person,15,67,76,150,,,0.97,synthetic_dataset
317,images/img_00317.jpg,hand,319,80,515,254,,,0.9,synthetic_dataset
499,images/img_00499.jpg,laptop,231,292,382,350,,,0.86,synthetic_dataset
398,images/img_00398.jpg,bottle,131,5,226,198,,,0.98,synthetic_dataset
1457,images/img_01457.jpg,bottle,374,230,456,309,,,0.93,synthetic_dataset
1870,images/img_01870.jpg,bottle,285,28,331,66,,,0.87,synthetic_dataset
797,images/img_00797.jpg,face,17,128,164,326,61,female,0.86,synthetic_dataset
1445,images/img_01445.jpg,person,334,297,470,458,,,0.89,synthetic_dataset
1935,images/img_01935.jpg,mouse,274,82,350,164,,,0.98,synthetic_dataset
482,images/img_00482.jpg,keyboard,297,9,376,45,,,0.96,synthetic_dataset
1436,images/img_01436.jpg,person,381,209,568,381,,,0.86,synthetic_dataset
1429,images/img_01429.jpg,person,45,236,148,361,,,0.87,synthetic_dataset
151,images/img_00151.jpg,phone,37,253,127,323,,,0.94,synthetic_dataset
210,images/img_00210.jpg,bottle,1,43,97,239,,,0.95,synthetic_dataset
1403,images/img_01403.jpg,hand,53,338,141,404,,,0.91,synthetic_dataset
1526,images/img_01526.jpg,face,227,261,407,381,27,female,0.89,synthetic_dataset
745,images/img_00745.jpg,person,327,138,455,299,,,0.94,synthetic_dataset
812,images/img_00812.jpg,face,38,43,121,106,45,female,0.89,synthetic_dataset
521,images/img_00521.jpg,book,116,142,196,215,,,0.86,synthetic_dataset
1582,images/img_01582.jpg,person,181,245,230,281,,,0.97,synthetic_dataset
1320,images/img_01320.jpg,keyboard,278,52,429,174,,,0.93,synthetic_dataset
211,images/img_00211.jpg,hand,26,253,122,296,,,0.92,synthetic_dataset
1701,images/img_01701.jpg,laptop,350,199,513,358,,,0.95,synthetic_dataset
784,images/img_00784.jpg,mouse,247,224,318,349,,,0.99,synthetic_dataset
1299,images/img_01299.jpg,person,357,339,485,412,,,0.87,synthetic_dataset
1337,images/img_01337.jpg,book,146,292,302,460,,,0.86,synthetic_dataset
1894,images/img_01894.jpg,mouse,295,317,415,421,,,0.89,synthetic_dataset
545,images/img_00545.jpg,person,400,258,565,395,,,0.87,synthetic_dataset
1313,images/img_01313.jpg,face,309,259,486,322,30,female,0.85,synthetic_dataset
336,images/img_00336.jpg,face,294,296,448,491,32,male,0.88,synthetic_dataset
244,images/img_00244.jpg,laptop,225,69,365,178,,,0.87,synthetic_dataset
1205,images/img_01205.jpg,mouse,217,199,247,297,,,0.88,synthetic_dataset
1511,images/img_01511.jpg,laptop,50,108,110,166,,,0.97,synthetic_dataset
722,images/img_00722.jpg,person,302,307,410,387,,,0.99,synthetic_dataset
217,images/img_00217.jpg,hand,372,400,486,428,,,0.98,synthetic_dataset
1850,images/img_01850.jpg,laptop,34,205,130,389,,,1.0,synthetic_dataset
1294,images/img_01294.jpg,face,60,10,88,77,50,male,1.0,synthetic_dataset
752,images/img_00752.jpg,phone,134,357,277,383,,,0.92,synthetic_dataset
1999,images/img_01999.jpg,bottle,266,98,325,249,,,0.97,synthetic_dataset
497,images/img_00497.jpg,hand,329,307,499,457,,,0.93,synthetic_dataset
1208,images/img_01208.jpg,bottle,113,201,249,255,,,0.92,synthetic_dataset
510,images/img_00510.jpg,keyboard,44,382,193,462,,,0.89,synthetic_dataset
444,images/img_00444.jpg,person,351,328,432,368,,,0.9,synthetic_dataset
279,images/img_00279.jpg,cup,63,391,157,477,,,0.85,synthetic_dataset
1711,images/img_01711.jpg,book,212,90,400,210,,,0.87,synthetic_dataset
121,images/img_00121.jpg,phone,215,376,379,482,,,0.86,synthetic_dataset
1024,images/img_01024.jpg,face,172,106,218,136,56,male,0.99,synthetic_dataset
1675,images/img_01675.jpg,book,50,95,214,129,,,0.94,synthetic_dataset
1206,images/img_01206.jpg,laptop,359,156,465,247,,,0.95,synthetic_dataset
1431,images/img_01431.jpg,person,116,109,185,132,,,0.96,synthetic_dataset
353,images/img_00353.jpg,phone,13,54,173,185,,,0.94,synthetic_dataset
447,images/img_00447.jpg,laptop,398,345,482,515,,,0.9,synthetic_dataset
939,images/img_00939.jpg,face,204,263,344,320,18,male,0.93,synthetic_dataset
279,images/img_00279.jpg,cup,123,320,306,369,,,0.86,synthetic_dataset
244,images/img_00244.jpg,keyboard,317,393,416,521,,,0.86,synthetic_dataset
1130,images/img_01130.jpg,person,399,122,531,220,,,0.98,synthetic_dataset
1980,images/img_01980.jpg,laptop,316,122,465,317,,,0.99,synthetic_dataset
1504,images/img_01504.jpg,keyboard,77,66,147,223,,,0.97,synthetic_dataset
1105,images/img_01105.jpg,book,245,347,399,479,,,0.95,synthetic_dataset
870,images/img_00870.jpg,cup,162,81,240,256,,,0.87,synthetic_dataset
236,images/img_00236.jpg,keyboard,198,83,272,216,,,0.9,synthetic_dataset
1402,images/img_01402.jpg,person,294,93,360,233,,,0.9,synthetic_dataset
758,images/img_00758.jpg,cup,398,366,598,461,,,0.93,synthetic_dataset
391,images/img_00391.jpg,book,186,201,383,265,,,0.92,synthetic_dataset
1066,images/img_01066.jpg,phone,340,321,379,379,,,0.97,synthetic_dataset
1011,images/img_01011.jpg,laptop,150,167,233,271,,,0.87,synthetic_dataset
1511,images/img_01511.jpg,laptop,323,366,406,456,,,1.0,synthetic_dataset
1569,images/img_01569.jpg,face,184,123,325,276,50,male,0.96,synthetic_dataset
136,images/img_00136.jpg,cup,135,311,174,372,,,0.94,synthetic_dataset
1517,images/img_01517.jpg,cup,227,57,370,143,,,0.95,synthetic_dataset
712,images/img_00712.jpg,mouse,303,276,342,372,,,0.88,synthetic_dataset
657,images/img_00657.jpg,face,22,253,171,378,12,female,0.95,synthetic_dataset
1552,images/img_01552.jpg,laptop,398,306,569,416,,,0.92,synthetic_dataset
501,images/img_00501.jpg,hand,62,147,232,306,,,0.86,synthetic_dataset
874,images/img_00874.jpg,mouse,12,153,145,328,,,0.9,synthetic_dataset
797,images/img_00797.jpg,bottle,127,382,306,508,,,0.89,synthetic_dataset
564,images/img_00564.jpg,book,145,252,302,292,,,0.9,synthetic_dataset
447,images/img_00447.jpg,laptop,282,14,432,147,,,0.85,synthetic_dataset
1390,images/img_01390.jpg,person,173,128,203,263,,,0.86,synthetic_dataset
682,images/img_00682.jpg,book,323,102,404,177,,,0.98,synthetic_dataset
1476,images/img_01476.jpg,bottle,215,25,253,118,,,0.86,synthetic_dataset
1790,images/img_01790.jpg,laptop,390,339,448,368,,,0.89,synthetic_dataset
586,images/img_00586.jpg,phone,34,19,133,156,,,0.88,synthetic_dataset
392,images/img_00392.jpg,laptop,208,121,375,220,,,0.87,synthetic_dataset
702,images/img_00702.jpg,face,335,193,472,354,51,female,0.88,synthetic_dataset
1000,images/img_01000.jpg,face,224,335,347,483,43,female,0.93,synthetic_dataset
1894,images/img_01894.jpg,bottle,122,197,176,372,,,0.87,synthetic_dataset
1860,images/img_01860.jpg,keyboard,93,143,273,261,,,0.89,synthetic_dataset
768,images/img_00768.jpg,mouse,333,282,417,390,,,0.97,synthetic_dataset
2,images/img_00002.jpg,mouse,86,343,241,397,,,0.9,synthetic_dataset
1099,images/img_01099.jpg,phone,192,333,364,359,,,1.0,synthetic_dataset
191,images/img_00191.jpg,person,271,19,398,121,,,0.87,synthetic_dataset
1995,images/img_01995.jpg,laptop,239,315,335,470,,,0.96,synthetic_dataset
691,images/img_00691.jpg,face,281,112,350,199,40,female,0.96,synthetic_dataset
1622,images/img_01622.jpg,face,178,77,307,219,51,male,0.87,synthetic_dataset
763,images/img_00763.jpg,book,221,10,344,111,,,0.85,synthetic_dataset
1511,images/img_01511.jpg,keyboard,142,172,255,239,,,0.97,synthetic_dataset
545,images/img_00545.jpg,keyboard,160,184,288,341,,,0.85,synthetic_dataset
1018,images/img_01018.jpg,mouse,208,274,367,349,,,0.96,synthetic_dataset
658,images/img_00658.jpg,phone,106,150,284,193,,,0.99,synthetic_dataset
702,images/img_00702.jpg,laptop,156,391,305,540,,,0.95,synthetic_dataset
131,images/img_00131.jpg,hand,332,131,399,289,,,0.85,synthetic_dataset
1460,images/img_01460.jpg,bottle,19,220,89,240,,,0.93,synthetic_dataset
329,images/img_00329.jpg,keyboard,110,391,297,533,,,1.0,synthetic_dataset
485,images/img_00485.jpg,laptop,58,279,131,365,,,0.99,synthetic_dataset
340,images/img_00340.jpg,person,96,351,209,483,,,0.93,synthetic_dataset
848,images/img_00848.jpg,laptop,86,19,260,195,,,0.99,synthetic_dataset
593,images/img_00593.jpg,bottle,54,371,111,568,,,0.91,synthetic_dataset
1047,images/img_01047.jpg,laptop,48,247,202,412,,,0.92,synthetic_dataset
196,images/img_00196.jpg,cup,233,101,418,232,,,0.91,synthetic_dataset
355,images/img_00355.jpg,mouse,318,281,393,304,,,0.9,synthetic_dataset
670,images/img_00670.jpg,face,287,341,438,452,26,female,0.87,synthetic_dataset
1449,images/img_01449.jpg,laptop,137,13,256,129,,,0.85,synthetic_dataset
455,images/img_00455.jpg,mouse,98,74,189,259,,,0.88,synthetic_dataset
1949,images/img_01949.jpg,face,343,205,393,257,54,male,0.87,synthetic_dataset
1369,images/img_01369.jpg,person,13,237,157,400,,,0.97,synthetic_dataset
1151,images/img_01151.jpg,book,214,209,256,380,,,0.9,synthetic_dataset
702,images/img_00702.jpg,hand,82,76,215,110,,,0.9,synthetic_dataset
1623,images/img_01623.jpg,face,45,343,203,426,33,female,0.95,synthetic_dataset
476,images/img_00476.jpg,laptop,31,29,62,120,,,0.94,synthetic_dataset
281,images/img_00281.jpg,book,123,185,308,368,,,0.98,synthetic_dataset
1932,images/img_01932.jpg,hand,72,101,223,282,,,0.93,synthetic_dataset
1513,images/img_01513.jpg,mouse,300,31,461,200,,,0.9,synthetic_dataset
1489,images/img_01489.jpg,hand,194,299,228,353,,,0.97,synthetic_dataset
942,images/img_00942.jpg,cup,219,300,313,407,,,0.9,synthetic_dataset
1705,images/img_01705.jpg,book,326,369,357,475,,,0.98,synthetic_dataset
1529,images/img_01529.jpg,mouse,230,179,367,288,,,0.96,synthetic_dataset
1400,images/img_01400.jpg,book,305,263,420,351,,,0.87,synthetic_dataset
1081,images/img_01081.jpg,bottle,222,205,323,329,,,0.93,synthetic_dataset
1704,images/img_01704.jpg,phone,177,397,198,451,,,0.91,synthetic_dataset
1618,images/img_01618.jpg,cup,175,295,195,458,,,0.88,synthetic_dataset
1396,images/img_01396.jpg,cup,328,90,456,229,,,0.92,synthetic_dataset
1165,images/img_01165.jpg,laptop,74,118,120,199,,,0.91,synthetic_dataset
663,images/img_00663.jpg,book,4,271,192,392,,,0.98,synthetic_dataset
970,images/img_00970.jpg,laptop,225,347,271,488,,,0.98,synthetic_dataset
1722,images/img_01722.jpg,book,75,368,104,434,,,0.99,synthetic_dataset
1163,images/img_01163.jpg,mouse,144,50,202,91,,,0.9,synthetic_dataset
588,images/img_00588.jpg,hand,313,34,384,222,,,1.0,synthetic_dataset
1792,images/img_01792.jpg,phone,299,299,449,416,,,0.98,synthetic_dataset
1009,images/img_01009.jpg,bottle,10,286,101,350,,,0.96,synthetic_dataset
1363,images/img_01363.jpg,person,336,291,481,428,,,0.99,synthetic_dataset
1217,images/img_01217.jpg,bottle,334,213,436,376,,,0.91,synthetic_dataset
633,images/img_00633.jpg,laptop,287,108,395,192,,,1.0,synthetic_dataset
681,images/img_00681.jpg,mouse,57,173,244,194,,,0.96,synthetic_dataset
106,images/img_00106.jpg,cup,260,185,443,274,,,1.0,synthetic_dataset
1150,images/img_01150.jpg,keyboard,367,10,478,191,,,0.92,synthetic_dataset
1068,images/img_01068.jpg,phone,5,108,170,302,,,0.85,synthetic_dataset
226,images/img_00226.jpg,hand,351,376,547,441,,,0.98,synthetic_dataset
684,images/img_00684.jpg,cup,105,188,270,239,,,0.96,synthetic_dataset
348,images/img_00348.jpg,hand,121,328,284,401,,,0.86,synthetic_dataset
1008,images/img_01008.jpg,mouse,345,15,409,125,,,0.95,synthetic_dataset
290,images/img_00290.jpg,laptop,296,102,425,149,,,0.97,synthetic_dataset
792,images/img_00792.jpg,laptop,298,81,477,251,,,0.92,synthetic_dataset
1335,images/img_01335.jpg,person,289,373,462,539,,,0.97,synthetic_dataset
1540,images/img_01540.jpg,laptop,390,1,557,35,,,0.99,synthetic_dataset
524,images/img_00524.jpg,mouse,54,234,212,359,,,0.95,synthetic_dataset
1334,images/img_01334.jpg,laptop,365,163,481,303,,,0.94,synthetic_dataset
12,images/img_00012.jpg,person,199,149,269,345,,,0.89,synthetic_dataset
1768,images/img_01768.jpg,face,281,103,331,188,29,female,0.93,synthetic_dataset
1225,images/img_01225.jpg,mouse,49,275,129,339,,,0.88,synthetic_dataset
235,images/img_00235.jpg,book,373,52,403,165,,,0.97,synthetic_dataset
1532,images/img_01532.jpg,phone,134,299,218,381,,,0.88,synthetic_dataset
147,images/img_00147.jpg,laptop,192,113,243,159,,,0.95,synthetic_dataset
476,images/img_00476.jpg,laptop,187,383,278,438,,,0.89,synthetic_dataset
277,images/img_00277.jpg,keyboard,36,392,100,476,,,0.85,synthetic_dataset
1292,images/img_01292.jpg,bottle,9,319,180,380,,,0.94,synthetic_dataset
1539,images/img_01539.jpg,book,335,219,496,297,,,0.9,synthetic_dataset
900,images/img_00900.jpg,bottle,315,27,494,137,,,0.97,synthetic_dataset
170,images/img_00170.jpg,book,280,175,428,330,,,0.96,synthetic_dataset
1069,images/img_01069.jpg,mouse,381,366,424,428,,,0.89,synthetic_dataset
1577,images/img_01577.jpg,person,378,249,506,297,,,0.94,synthetic_dataset
1839,images/img_01839.jpg,bottle,76,19,169,94,,,0.88,synthetic_dataset
1014,images/img_01014.jpg,keyboard,399,293,512,436,,,1.0,synthetic_dataset
1502,images/img_01502.jpg,keyboard,193,43,253,128,,,0.89,synthetic_dataset
81,images/img_00081.jpg,book,143,281,180,464,,,0.98,synthetic_dataset
1583,images/img_01583.jpg,hand,4,342,139,402,,,0.89,synthetic_dataset
1535,images/img_01535.jpg,bottle,328,175,411,325,,,0.93,synthetic_dataset
1909,images/img_01909.jpg,phone,350,17,464,134,,,0.88,synthetic_dataset
941,images/img_00941.jpg,person,9,272,99,297,,,0.99,synthetic_dataset
1890,images/img_01890.jpg,hand,59,138,233,246,,,0.93,synthetic_dataset
877,images/img_00877.jpg,mouse,324,23,355,69,,,0.98,synthetic_dataset
912,images/img_00912.jpg,cup,118,310,207,503,,,1.0,synthetic_dataset
